Time / s,Voltage / V,Current / A
0,4.2,0
0.84375,4.10002801886482,2
2.53125,4.09662618605871,2
5.90625,4.09147294815918,2
12.65625,4.08403140596857,2
26.15625,4.07375130712492,2
53.15625,4.06038339157774,2
107.15625,4.04439676707437,2
161.15625,4.03424380373255,2
215.15625,4.02752299599076,2
269.15625,4.0230366854752,2
323.15625,4.02006511033427,2
377.15625,4.01810621597996,2
431.15625,4.0167756006308,2
485.15625,4.01577532424349,2
539.15625,4.01488530181507,2
593.15625,4.01394657360142,2
647.15625,4.01283866341223,2
701.15625,4.01146542907644,2
755.15625,4.00975245392008,2
809.15625,4.00764920653969,2
863.15625,4.0051294044601,2
917.15625,4.00218822637225,2
971.15625,3.9988379952703,2
1025.15625,3.99510381184288,2
1079.15625,3.99101972396825,2
1133.15625,3.98662552378828,2
1187.15625,3.98196412170839,2
1241.15625,3.97707943148719,2
1295.15625,3.9720147075604,2
1349.15625,3.96681127974314,2
1403.15625,3.96150763082682,2
1457.15625,3.95613876207277,2
1511.15625,3.95073579177254,2
1565.15625,3.94532573327752,2
1619.15625,3.93993140101477,2
1673.15625,3.93457139577737,2
1727.15625,3.92926012420769,2
1781.15625,3.92400781308692,2
1835.15625,3.91882048978517,2
1889.15625,3.91369992149632,2
1943.15625,3.90864354506423,2
1997.15625,3.90364448050158,2
2051.15625,3.89869179181168,2
2105.15625,3.8937711884945,2
2159.15625,3.88886626556462,2
2213.15625,3.88396011622643,2
2267.15625,3.87903684840898,2
2321.15625,3.87408247371433,2
2375.15625,3.86908493409856,2
2429.15625,3.86403343222872,2
2483.15625,3.85891741427224,2
2537.15625,3.85372549955424,2
2591.15625,3.84844452743843,2
2645.15625,3.84305881777791,2
2699.15625,3.83754976977171,2
2753.15625,3.83189608048953,2
2807.15625,3.82607516103666,2
2861.15625,3.82006669827416,2
2915.15625,3.81385939414238,2
2969.15625,3.80746084136032,2
3023.15625,3.80090740547607,2
3077.15625,3.79426723885904,2
3131.15625,3.78763015913858,2
3185.15625,3.78108620035983,2
3239.15625,3.77470355512965,2
3293.15625,3.76851654960219,2
3347.15625,3.76252622775052,2
3401.15625,3.75670907580747,2
3455.15625,3.75102795609002,2
3509.15625,3.74544143724539,2
3563.15625,3.73991021314179,2
3617.15625,3.73440080297172,2
3671.15625,3.72888725546522,2
3725.15625,3.72335157963015,2
3779.15625,3.71778343902176,2
3833.15625,3.71217945018496,2
3887.15625,3.70654227848018,2
3941.15625,3.70087963240214,2
3995.15625,3.69520320877318,2
4049.15625,3.68952762093813,2
4103.15625,3.68386933770753,2
4157.15625,3.67824566307617,2
4211.15625,3.67267378961368,2
4265.15625,3.66716995844513,2
4319.15625,3.66174875458689,2
4373.15625,3.65642255834658,2
4427.15625,3.65120116284305,2
4481.15625,3.64609155623915,2
4535.15625,3.64109785676222,2
4589.15625,3.63622138035832,2
4643.15625,3.63146081561848,2
4697.15625,3.62681247851616,2
4751.15625,3.6222706200699,2
4805.15625,3.61782776252896,2
4859.15625,3.61347504320668,2
4913.15625,3.60920254888698,2
4967.15625,3.60499962727129,2
5021.15625,3.60085516498465,2
5075.15625,3.59675782425728,2
5129.15625,3.59269623274295,2
5183.15625,3.58865912324405,2
5237.15625,3.58463542248839,2
5291.15625,3.58061429048117,2
5345.15625,3.57658511415038,2
5399.15625,3.57253746082338,2
5453.15625,3.56846099843622,2
5507.15625,3.56434539039461,2
5561.15625,3.5601801739766,2
5615.15625,3.55595463254135,2
5669.15625,3.55165767411965,2
5723.15625,3.54727773274444,2
5777.15625,3.54280271454997,2
5831.15625,3.53822001830492,2
5885.15625,3.533516669003,2
5939.15625,3.52867961145775,2
5993.15625,3.52369621457933,2
6047.15625,3.51855502982094,2
6101.15625,3.51324682126635,2
6155.15625,3.50776583358879,2
6209.15625,3.50211118852066,2
6263.15625,3.49628821514865,2
6317.15625,3.49030945441604,2
6371.15625,3.48419507025735,2
6425.15625,3.47797247202355,2
6479.15625,3.47167509590807,2
6533.15625,3.46534046295367,2
6587.15625,3.45900776999172,2
6641.15625,3.45271533543354,2
6695.15625,3.44649820537525,2
6749.15625,3.44038614760677,2
6803.15625,3.43440215501685,2
6857.15625,3.42856147542467,2
6911.15625,3.42287110113522,2
6965.15625,3.41732959692551,2
7019.15625,3.41192712085298,2
7073.15625,3.40664549548417,2
7127.15625,3.40145821301742,2
7181.15625,3.39633029876424,2
7235.15625,3.39121800001372,2
7289.15625,3.38606828753484,2
7343.15625,3.38081812140976,2
7397.15625,3.37539331454043,2
7451.15625,3.36970664029865,2
7505.15625,3.36365466639036,2
7559.15625,3.35711283052348,2
7613.15625,3.34992875394763,2
7667.15625,3.34191505117168,2
7721.15625,3.33284529820129,2
7775.15625,3.32246019002308,2
7829.15625,3.31049312535946,2
7883.15625,3.2967207298414,2
7937.15625,3.28103092432673,2
7991.15625,3.26348505314988,2
8045.15625,3.24434431701631,2
8099.15625,3.22404010495578,2
8153.15625,3.2030879249405,2
8207.15625,3.18196778944326,2
8261.15625,3.1610095541334,2
8315.15625,3.1403184323582,2
8369.15625,3.11975426742447,2
8423.15625,3.09895333324972,2
8477.15625,3.07736859464823,2
8531.15625,3.05430628752306,2
8585.15625,3.02894624641142,2
8639.15625,3.00034256783573,2
8693.15625,2.96740617291781,2
8747.15625,2.92887190840351,2
8801.15625,2.88325188225269,2
8855.15625,2.82877528538806,2
8909.15625,2.7633135366293,2
8963.15625,2.68428810265837,2
9017.15625,2.58855646735,2
9071.15625,2.47226883525149,2
9125.15625,2.33068252287102,2
9179.15625,2.1579068720471,2
9233.15625,2,1.78626034071926
9287.15625,2,1.01848921805517
9341.15625,2,0.678829744716163
9395.15625,2,0.474914413152634
9449.15625,2,0.339744516288161
9503.15625,2,0.245964939513256
9557.15625,2,0.179330769852561
9611.15625,2,0.131371051139007
9665.15625,2,0.0966061821657449
9719.15625,2,0.0712988140776586
9773.15625,2,0.0528208663528004
9827.15625,2,0.0392943332350419
9881.15625,2,0.0293664686582468
9935.15625,2,0.0220590356284614
9989.15625,2,0.0166631215478472
10043.15625,2,0.0126642609655011
10097.15625,2,0.00968864275990995
10151.15625,2,0.00746431089998731
10205.15625,2,0.00579313115972032
10259.15625,2,0.00453051884146781
10313.15625,2,0.00357077001891969
10367.15625,2,0.00283644128739915
10421.15625,2,0.00227065573916352
10475.15625,2,0.00183152481389495
10529.15625,2,0.00148810076541032
10583.15625,2,0.00121743694812659
10637.15625,2,0.00100245039375192
10691.15625,2,0.000830365803995
10745.15625,2,0.000691581211158069
10799.15625,2,0.000578839709304279
10853.15625,2,0.000486623560044488
10907.15625,2,0.000410710037286424
